SEC_TERM,COURSE_SECTIONS_ID,SEC_STATUS,SEC_COMMENTS,SEC_PRINTED_COMMENTS,SEC_START_DATE,SEC_END_DATE,SEC_SUBJECT,SEC_COURSE_NO,SEC_NO,SEC_SHORT_TITLE,SEC_MIN_CRED,CSM_START_TIME,CSM_END_TIME,CSM_MONDAY,CSM_TUESDAY,CSM_WEDNESDAY,CSM_THURSDAY,CSM_FRIDAY,CSM_SATURDAY,CSM_SUNDAY,CSM_BLDG,CSM_ROOM,CSM_INSTR_METHOD,SEC_FACULTY_INFO,STUDENTS_AND_RESERVED_SEATS,SEC_CAPACITY,SEC_SCHED_CAPACITY,WAITLIST,XL_CAPACITY,XL_WAITLIST_MAX,CHARGE_AMT_1,CHARGE_AMT_2,CHARGE_AMT_3,AR_CODE_2,AR_CODE_3,sect_AW,sect_FAR,sect_HIS,sect_LIT,sect_CEA,sect_CL,sect_CD,sect_ER,sect_PHL,sect_THE,sect_FYC,sect_GD,sect_ILC,sect_IW,sect_ND,sect_NS,sect_OC,sect_PR,sect_QA,sect_SL,sect_SS,sect_WI,sect_PS,PREREQ,SEC_FACULTY_CONSENT_FLAG,SEC_PETITION_REQD_FLAG,SEC_HIDE_IN_CATALOG,CSM_START_DATE,CSM_END_DATE,NEEDS_BUILD,SEC_OVERRIDE_CRS_REQS_FLAG,SEC_OVR_PREREG_START_DATE,SEC_OVR_ADD_START_DATE,SEC_OVR_DROP_GR_REQD_DATE,SEC_OVR_DROP_END_DATE,SEC_ACAD_LEVEL,SEC_NO_WEEKS,SEC_XLIST,SEC_GRADE_SCHEME,SEC_CRED_TYPE,SEC_REG_RETAKE_POLICY,SEC_BILLING_CRED,SEC_BILLING_METHOD,SEC_BILLING_PERIOD_TYPE,SEC_MIN_ENROLL,SEC_ONLY_PASS_NOPASS_FLAG,SEC_ALLOW_PASS_NOPASS_FLAG,SEC_ALLOW_AUDIT_FLAG,SEC_ALLOW_WAITLIST_FLAG,SEC_WAITLIST_MAX,SEC_WAITLIST_NO_DAYS,SEC_CLOSE_WAITLIST_FLAG,CSM_ROOM_SCHED_TERM,SEC_SYNONYM,SEC_COURSE,SEC_NAME,SEC_MEETING_INFO,SEC_FIRST_MEETING_DATE,SEC_LAST_MEETING_DATE,Unnamed: 95,Unnamed: 96,TEST_INDEX
2024SP,20326,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SP,102,A,Elementary Spanish II,3.0,12:00:00,12:50:00,Y,-,Y,-,Y,Unknown,Unknown,STCH,140,LEC,L. Strickling,11.0,20.0,20.0,Unknown,Unknown,Unknown,20.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,ND,-,OC,-,-,-,-,-,-,Y,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19492,379,SP-102-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 12:00PM - 12:50PM, St. Charles Hall, Room 140",Jan 17 2024,May  8 2024,Unknown,Unknown,537
2024SP,20327,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SP,102,B,Elementary Spanish II,3.0,13:00:00,13:50:00,Y,-,Y,-,Y,Unknown,Unknown,STCH,140,LEC,L. Strickling,16.0,20.0,20.0,Unknown,Unknown,Unknown,20.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,ND,-,OC,-,-,-,-,-,-,Y,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19493,379,SP-102-B,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 01:00PM - 01:50PM, St. Charles Hall, Room 140",Jan 17 2024,May  8 2024,Unknown,Unknown,538
2024SP,20329,C,Unknown,Unknown,Jan 17 2024,May  9 2024,SP,204,A,Intermediate Spanish IV,3.0,09:00:00,09:50:00,Y,-,Y,-,Y,Unknown,Unknown,Unknown,Unknown,LEC,R. Hallows,0.0,20.0,20.0,Unknown,Unknown,Unknown,20.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,ND,-,OC,-,-,-,-,-,-,Y,N,N,Unknown,Jan 17 2024,May  9 2024,Needs Build,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19495,383,SP-204-A,"01/17/2024-05/09/2024 Lecture Monday, Wednesday, Friday 09:00AM - 09:50AM, Room to be Announced",Jan 17 2024,May  9 2024,Unknown,Unknown,540
2024SP,20330,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SP,204,B,Intermediate Spanish IV,3.0,10:00:00,10:50:00,Y,-,Y,-,Y,Unknown,Unknown,SIMP,312,LEC,S. Restrepo-Mesa,14.0,20.0,20.0,Unknown,Unknown,Unknown,20.0,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,ND,-,OC,-,-,-,-,-,-,Y,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19496,383,SP-204-B,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 10:00AM - 10:50AM, Simperman Hall, Room 312",Jan 17 2024,May  8 2024,Unknown,Unknown,541
2024SP,20331,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SP,303,A,Spanish & Lat Am Civ/Cul (CD),3.0,14:00:00,14:50:00,Y,-,Y,-,Y,Unknown,Unknown,SIMP,312,LEC,S. Restrepo-Mesa,16.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19497,2177,SP-303-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 02:00PM - 02:50PM, Simperman Hall, Room 312",Jan 17 2024,May  8 2024,Unknown,Unknown,542
2024SP,20332,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SP,306,A,Adv Spanish Gram & Comp CD/WI,3.0,13:00:00,13:50:00,Y,-,Y,-,Y,Unknown,Unknown,SIMP,312,LEC,S. Restrepo-Mesa,9.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AW,-,-,-,-,-,CD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Y,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,N,Y,Y,10.0,3.0,Y,2024SP,19498,678,SP-306-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 01:00PM - 01:50PM, Simperman Hall, Room 312",Jan 17 2024,May  8 2024,Unknown,Unknown,543
2024SP,20334,C,Unknown,Unknown,Jan 17 2024,May  9 2024,SP,405,A,Topics in Hispanic Literature,3.0,14:15:00,15:30:00,-,Y,-,Y,-,Unknown,Unknown,SIMP,312,LEC,S. Restrepo-Mesa,0.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Needs Build,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,UL,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19500,2671,SP-405-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, Simperman Hall, Room 312",Jan 18 2024,May  9 2024,Unknown,Unknown,544
2024SP,20335,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SP,410,A,Topics: Span/Latin Am Film,3.0,15:45:00,17:00:00,-,Y,-,Y,-,Unknown,Unknown,STCH,17,LEC,S. Restrepo-Mesa,5.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,LIT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19501,2673,SP-410-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 03:45PM - 05:00PM, St. Charles Hall, Room 017",Jan 18 2024,May  9 2024,Unknown,Unknown,545
2024SP,20135,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SPED,200,A,Intro to Exceptional Children,3.0,09:30:00,10:45:00,-,Y,-,Y,-,Unknown,Unknown,OCON,119,LEC,K. Gilboy,17.0,24.0,24.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19301,2544,SPED-200-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 09:30AM - 10:45AM, O'Connell Hall, Room 119",Jan 18 2024,May  9 2024,Unknown,Unknown,548
2024SP,20142,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SPED,204,A,Students High Incidence Disabi,3.0,08:00:00,09:15:00,-,Y,-,Y,-,Unknown,Unknown,OCON,119,LEC,K. Gilboy,11.0,15.0,15.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19308,2715,SPED-204-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 08:00AM - 09:15AM, O'Connell Hall, Room 119",Jan 18 2024,May  9 2024,Unknown,Unknown,549
2024SP,20136,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SPED,206,A,Collab & Conf Tech for Edu,3.0,08:00:00,08:50:00,Y,-,Y,-,Y,Unknown,Unknown,OCON,119,LEC,K. Gilboy,16.0,16.0,16.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,IW,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19302,2541,SPED-206-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 08:00AM - 08:50AM, O'Connell Hall, Room 119",Jan 17 2024,May  8 2024,Unknown,Unknown,550
2024SP,20143,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SPED,308,A,Methods Teaching Stu W/Disabil,3.0,10:00:00,10:50:00,Y,-,Y,-,Y,Unknown,Unknown,OCON,120B,LEC,K. Gilboy,3.0,14.0,14.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,Unknown,19309,2716,SPED-308-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 10:00AM - 10:50AM, O'Connell Hall, Room 120B",Jan 17 2024,May  8 2024,Unknown,Unknown,551
2024SP,20137,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SPED,324,A,Diagnostic-Based Interventions,3.0,09:00:00,09:50:00,Y,-,Y,-,-,Unknown,Unknown,OCON,125,LEC,J. Helbling,1.0,18.0,18.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,UG,15.0,675.0,+,INST,R2,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19303,2289,SPED-324-A,"01/17/2024-05/09/2024 Lecture Monday, Wednesday 09:00AM - 09:50AM, O'Connell Hall, Room 125 (more)...",Jan 17 2024,May  8 2024,Unknown,Unknown,552
2024SP,20683,A,Unknown,Unknown,Mar 18 2024,May  9 2024,SW,404,A,Research for Soc Work Practice,3.0,17:00:00,19:30:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,"J. Ollis, J. Petrovich",0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,Y,N,Unknown,Mar 18 2024,May  9 2024,Current or Needs Rebuild,N,Nov  5 2023,Mar 18 2024,Mar 19 2024,May  2 2024,UG,8.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,N,Unknown,Unknown,Y,2024SP,19840,2701,SW-404-A,"03/18/2024-05/06/2024 Remote (Synchronous) Monday 05:00PM - 07:30PM, Room to be Announced",Mar 18 2024,May  6 2024,Unknown,Unknown,554
2024SP,20684,A,Unknown,Unknown,Jan 17 2024,Mar  8 2024,SW,407,A,Policy and Advocacy,3.0,14:00:00,16:30:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,"E. Butts, J. Petrovich",1.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,Y,N,Unknown,Jan 17 2024,Mar  8 2024,Current or Needs Rebuild,N,Nov  5 2023,Jan 17 2024,Jan 25 2024,Feb 29 2024,UG,8.0,Unknown,+,INST,R2,3.0,T,T,4,N,Y,Y,N,Unknown,Unknown,Y,2024SP,19841,2703,SW-407-A,"01/22/2024-03/04/2024 Remote (Synchronous) Monday 02:00PM - 04:30PM, Room to be Announced",Jan 22 2024,Mar  4 2024,Unknown,Unknown,555
2024SP,20685,A,Unknown,Unknown,Mar 18 2024,May  9 2024,SW,504,A,Research for Soc Work Practice,3.0,17:00:00,19:30:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,J. Ollis,15.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Mar 18 2024,May  9 2024,Current or Needs Rebuild,N,Nov  5 2023,Mar 18 2024,Mar 19 2024,May  2 2024,GR,8.0,Unknown,+,INST,R2GR,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19842,2634,SW-504-A,"03/18/2024-05/06/2024 Remote (Synchronous) Monday 05:00PM - 07:30PM, Room to be Announced",Mar 18 2024,May  6 2024,Unknown,Unknown,556
2024SP,20686,A,Unknown,Unknown,Jan 17 2024,Mar  8 2024,SW,506,A,Generalist Practice II,3.0,17:00:00,19:30:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,J. Ollis,16.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,Mar  8 2024,Current or Needs Rebuild,N,Nov  5 2023,Jan 17 2024,Jan 25 2024,Feb 29 2024,GR,8.0,Unknown,+,INST,R2GR,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19843,2638,SW-506-A,"01/22/2024-03/04/2024 Remote (Synchronous) Monday 05:00PM - 07:30PM, Room to be Announced",Jan 22 2024,Mar  4 2024,Unknown,Unknown,557
2024SP,20687,A,Unknown,Unknown,Jan 17 2024,Mar  8 2024,SW,507,A,Policy and Advocacy,3.0,14:00:00,16:30:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,E. Butts,16.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,Mar  8 2024,Current or Needs Rebuild,N,Nov  5 2023,Jan 17 2024,Jan 25 2024,Feb 29 2024,GR,8.0,Unknown,+,INST,R2GR,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19844,2639,SW-507-A,"01/22/2024-03/04/2024 Remote (Synchronous) Monday 02:00PM - 04:30PM, Room to be Announced",Jan 22 2024,Mar  4 2024,Unknown,Unknown,558
2024SP,20688,A,Unknown,Unknown,Jan 17 2024,Mar  8 2024,SW,512,A,Clinical Methods IV,3.0,14:00:00,16:30:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,J. Petrovich,16.0,20.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,Mar  8 2024,Current or Needs Rebuild,N,Nov  5 2023,Jan 17 2024,Jan 25 2024,Feb 29 2024,GR,8.0,Unknown,+,INST,R2GR,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19845,2646,SW-512-A,"01/22/2024-03/04/2024 Remote (Synchronous) Monday 02:00PM - 04:30PM, Room to be Announced",Jan 22 2024,Mar  4 2024,Unknown,Unknown,559
2024SP,20689,A,Unknown,Unknown,Jan 17 2024,Mar  8 2024,SW,514,A,Leadership and Administration,2.0,17:00:00,18:40:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,E. Butts,16.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,Mar  8 2024,Current or Needs Rebuild,N,Nov  5 2023,Jan 17 2024,Jan 25 2024,Feb 29 2024,GR,8.0,Unknown,+,INST,R2GR,2.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19846,2647,SW-514-A,"01/22/2024-03/04/2024 Remote (Synchronous) Monday 05:00PM - 06:40PM, Room to be Announced",Jan 22 2024,Mar  4 2024,Unknown,Unknown,560
2024SP,20691,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SW,526,A,Field Seminar II,3.0,17:00:00,19:30:00,-,Y,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,E. Butts,8.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,GR,16.0,Unknown,+,INST,R2GR,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19848,2642,SW-526-A,"01/23/2024-05/07/2024 Remote (Synchronous) Tuesday 05:00PM - 07:30PM, Room to be Announced",Jan 23 2024,May  7 2024,Unknown,Unknown,562
2024SP,20692,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SW,526,B,Field Seminar II,3.0,17:00:00,19:30:00,-,Y,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,M. Molloy,8.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,GR,16.0,Unknown,+,INST,R2GR,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19849,2642,SW-526-B,"01/23/2024-05/07/2024 Remote (Synchronous) Tuesday 05:00PM - 07:30PM, Room to be Announced",Jan 23 2024,May  7 2024,Unknown,Unknown,563
2024SP,20694,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SW,546,A,Field Seminar IV,3.0,17:00:00,19:30:00,-,Y,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,M. Molloy,9.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,GR,16.0,Unknown,+,INST,R2GR,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19851,2649,SW-546-A,"01/23/2024-05/07/2024 Remote (Synchronous) Tuesday 05:00PM - 07:30PM, Room to be Announced",Jan 23 2024,May  7 2024,Unknown,Unknown,565
2024SP,20695,A,Unknown,Unknown,Jan 17 2024,May  9 2024,SW,546,B,Field Seminar IV,3.0,17:00:00,19:30:00,-,Y,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,J. Ollis,8.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,Unknown,Unknown,Unknown,Unknown,GR,16.0,Unknown,+,INST,R2GR,3.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19852,2649,SW-546-B,"01/23/2024-05/07/2024 Remote (Synchronous) Tuesday 05:00PM - 07:30PM, Room to be Announced",Jan 23 2024,May  7 2024,Unknown,Unknown,566
2024SP,20696,A,Unknown,"Pathway to Private Practice supports the development ofýspecialized knowledge, skills, values and cognitive and affectiveýprocesses to function effectively as a private practiceýclinician. This course explores federal and state statutes andýregulations which govern clinical social work psychotherapyýpractice. Consistent with the program's focus on culturallyýcompetent and ethical practice, students will learn how to designýan effective framework for a trauma informed business including:ýNASW guidance, qualifications; setting up the practice; models ofýprivate practice; NPI; tax ID; professional liability; forms;ýsupervision; provider panels; marketing; and fees.",Mar 18 2024,May  9 2024,SW,589,A,Pathway to Private Practice,2.0,17:00:00,18:40:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,J. Ollis,10.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Mar 18 2024,May  9 2024,Current or Needs Rebuild,N,Nov  5 2023,Mar 18 2024,Mar 19 2024,May  2 2024,GR,8.0,Unknown,+,INST,UL,2.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19853,2645,SW-589-A,"03/18/2024-05/06/2024 Remote (Synchronous) Monday 05:00PM - 06:40PM, Room to be Announced",Mar 18 2024,May  6 2024,Unknown,Unknown,567
2024SP,20697,A,Unknown,"Working with children and youth is exciting and rewarding, andýcomes with challenges. Direct Practice with Children and Youthýwill explore several evidence-based practices, including TraumaýFocused CBT, Parent Child Interaction Therapy (PCIT), PlayýTherapy and working with grief in childhood/adolescence. Theýcourse will be focused on practical skills that will enhanceýpractice with this population as well as consider theýdevelopmental phases and neurobiology of childhood andýadolescents.  This class is intended to support the developmentýof research-based skills tools for professional social workýpractice.",Mar 18 2024,May  9 2024,SW,589,B,Practice With Children & Youth,2.0,15:00:00,16:40:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,M. Molloy,11.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Mar 18 2024,May  9 2024,Current or Needs Rebuild,N,Nov  5 2023,Mar 18 2024,Mar 19 2024,May  2 2024,GR,8.0,Unknown,+,INST,UL,2.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19854,2645,SW-589-B,"03/18/2024-05/06/2024 Remote (Synchronous) Monday 03:00PM - 04:40PM, Room to be Announced",Mar 18 2024,May  6 2024,Unknown,Unknown,568
2024SP,20698,C,Unknown,"Experiential Therapy Methods introduces students to experiential,ýwilderness, and adventure therapy approaches, which incorporateýfun and engaging activities (e.g., mountain sports, challengeýcourse activities, problem solving games, icebreaker activities)ýto facilitate experiences of mental health and substance useýdisorder recovery, personal growth, relationship-building, andýimproved resilience. In this course, students will not only learnýabout relevant theory and research, but they will also directlyýparticipate in and facilitate a variety of experientialýactivities. A portion of class will be spent directly engaged inýphysically-active and socially-demanding tasks, though studentsýof all physical ability levels are welcome and encouraged.",Mar 18 2024,May  9 2024,SW,589,C,Experiential Therapy Methods,2.0,17:00:00,18:40:00,Y,-,-,-,-,Unknown,Unknown,Unknown,Unknown,REMOT,To be Announced,0.0,20.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Unknown,N,N,Unknown,Mar 18 2024,May  9 2024,Needs Build,N,Nov  5 2023,Mar 18 2024,Mar 19 2024,May  2 2024,GR,8.0,Unknown,+,INST,UL,2.0,T,T,4,N,Y,Y,Y,10.0,3.0,Y,2024SP,19855,2645,SW-589-C,"03/18/2024-05/06/2024 Remote (Synchronous) Monday 05:00PM - 06:40PM, Room to be Announced",Mar 18 2024,May  6 2024,Unknown,Unknown,569
