SEC_TERM,COURSE_SECTIONS_ID,SEC_STATUS,SEC_COMMENTS,SEC_PRINTED_COMMENTS,SEC_START_DATE,SEC_END_DATE,SEC_SUBJECT,SEC_COURSE_NO,SEC_NO,SEC_SHORT_TITLE,SEC_MIN_CRED,CSM_START_TIME,CSM_END_TIME,CSM_MONDAY,CSM_TUESDAY,CSM_WEDNESDAY,CSM_THURSDAY,CSM_FRIDAY,CSM_SATURDAY,CSM_SUNDAY,CSM_BLDG,CSM_ROOM,CSM_INSTR_METHOD,SEC_FACULTY_INFO,STUDENTS_AND_RESERVED_SEATS,SEC_CAPACITY,SEC_SCHED_CAPACITY,WAITLIST,XL_CAPACITY,XL_WAITLIST_MAX,CHARGE_AMT_1,CHARGE_AMT_2,CHARGE_AMT_3,AR_CODE_2,AR_CODE_3,sect_AW,sect_FAR,sect_HIS,sect_LIT,sect_CEA,sect_CL,sect_CD,sect_ER,sect_PHL,sect_THE,sect_FYC,sect_GD,sect_ILC,sect_IW,sect_ND,sect_NS,sect_OC,sect_PR,sect_QA,sect_SL,sect_SS,sect_WI,sect_PS,PREREQ,SEC_FACULTY_CONSENT_FLAG,SEC_PETITION_REQD_FLAG,SEC_HIDE_IN_CATALOG,CSM_START_DATE,CSM_END_DATE,NEEDS_BUILD,SEC_OVERRIDE_CRS_REQS_FLAG,SEC_OVR_PREREG_START_DATE,SEC_OVR_ADD_START_DATE,SEC_OVR_DROP_GR_REQD_DATE,SEC_OVR_DROP_END_DATE,SEC_ACAD_LEVEL,SEC_NO_WEEKS,SEC_XLIST,SEC_GRADE_SCHEME,SEC_CRED_TYPE,SEC_REG_RETAKE_POLICY,SEC_BILLING_CRED,SEC_BILLING_METHOD,SEC_BILLING_PERIOD_TYPE,SEC_MIN_ENROLL,SEC_ONLY_PASS_NOPASS_FLAG,SEC_ALLOW_PASS_NOPASS_FLAG,SEC_ALLOW_AUDIT_FLAG,SEC_ALLOW_WAITLIST_FLAG,SEC_WAITLIST_MAX,SEC_WAITLIST_NO_DAYS,SEC_CLOSE_WAITLIST_FLAG,CSM_ROOM_SCHED_TERM,SEC_SYNONYM,SEC_COURSE,SEC_NAME,SEC_MEETING_INFO,SEC_FIRST_MEETING_DATE,SEC_LAST_MEETING_DATE,,,TEST_INDEX
2024SP,20547,F,,"Human Brain Imaging II is a course that focuses on the analysisýof human brain imaging data.  This course will be an introductionýto understanding, processing and analyzing a research experimentýusing brain imaging techniques.  In this course, students willýunderstand the various steps required to process the data andýlearn how to extract specific electrophysiological componentsýthat can be used for statistical analysis.",Jan 17 2024,May  9 2024,PSY,489,A,Human Brain Imaging II,3,10:00AM,10:50AM,Y,-,Y,-,Y,,,SIMP,231,LEC,N. Honzel,0,10,10,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,Y,,,,,UG,15,,+,INST,UL,3,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19710,1461,PSY-489-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 10:00AM - 10:50AM, Simperman Hall, Room 231",Jan 17 2024,May  8 2024,,,512
2024SP,20548,F,,"This course will provide students with advanced instructionýrelated to clinical, interpersonal, andýprofessional skills necessary for effective navigation of careersýin mental health. In this course,ýstudents will not only learn about relevant theory and research,ýbut also continually engage inýdiscussion, role-play, and shared caseýconceptualization/treatment planning in order to maximizeýexperiential learning. This is an ideal course with thoseýexpecting to work in human serviceýfields including counseling, social work, occupational therapy,ýpsychiatric nursing, and teaching- among others.",Jan 17 2024,May  9 2024,PSY,489,B,Advanced Clinical Skills,3,11:00AM,12:15PM,-,Y,-,Y,-,,,OCON,125,LEC,J. Nolen,0,10,10,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,Y,,,,,UG,15,,+,INST,UL,3,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19711,1461,PSY-489-B,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, O'Connell Hall, Room 125",Jan 18 2024,May  9 2024,,,513
2024SP,20549,A,,,Jan 17 2024,May  9 2024,PSY,499,A,Senior Thesis,1,,,-,-,-,-,-,,,,,HON,J. Nolen,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,N,N,,,Y,2024SP,19712,804,PSY-499-A,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",Jan 17 2024,May  9 2024,,,514
2024SP,20550,A,,,Jan 17 2024,May  9 2024,PSY,499,B,Senior Thesis,1,,,-,-,-,-,-,,,,,HON,N. Honzel,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,N,N,,,Y,2024SP,19713,804,PSY-499-B,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",Jan 17 2024,May  9 2024,,,515
2024SP,20724,A,,,Jan 17 2024,May  9 2024,SA,355,A,Study Abroad Direct,1,,,-,-,-,-,-,,,,,SA,S. Ackeret,2,20,,,,,350,,,,,-,-,-,-,-,-,-,-,-,-,-,GD,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,,,+,STAB,UL,0,T,T,4,N,Y,Y,N,,,Y,,19875,2435,SA-355-A,"01/17/2024-05/09/2024 Study Abroad Days to be Announced, Times to be Announced, Room to be Announced",Jan 17 2024,May  9 2024,,,516
2024SP,20725,A,,,Jan 17 2024,May  9 2024,SA,385,A,Study Abroad ISEP Exchange,,,,,,,,,,,,,,S. Ackeret,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,GD,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,,,Needs Build,N,,,,,UG,15,,+,STAB,UL,,T,T,4,N,Y,N,N,,,Y,,19876,717,SA-385-A,01/17/2024-05/09/2024,Jan 17 2024,May  9 2024,,,517
2024SP,20726,A,,,Jan 17 2024,May  9 2024,SA,395,A,Study Abroad CC Exchange,,,,,,,,,,,,,,S. Ackeret,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,GD,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,,,Needs Build,N,,,,,UG,15,,+,STAB,UL,,T,T,4,N,Y,N,N,,,Y,,19877,716,SA-395-A,01/17/2024-05/09/2024,Jan 17 2024,May  9 2024,,,518
2024SP,20577,A,,,Jan 17 2024,May  9 2024,SO,101,A,Introduction to Sociology,3,3:45PM,5:00PM,Y,-,Y,-,-,,,SIMP,114,LEC,J. Stoeckel,20,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19740,8,SO-101-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday 03:45PM - 05:00PM, Simperman Hall, Room 114",Jan 17 2024,May  8 2024,,,519
2024SP,20578,A,,,Jan 17 2024,May  9 2024,SO,101,B,Introduction to Sociology,3,2:15PM,3:30PM,Y,-,Y,-,-,,,SIMP,114,LEC,J. Stoeckel,20,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19741,8,SO-101-B,"01/17/2024-05/08/2024 Lecture Monday, Wednesday 02:15PM - 03:30PM, Simperman Hall, Room 114",Jan 17 2024,May  8 2024,,,520
2024SP,20869,A,,,Jan 17 2024,May  9 2024,SO,101,C,Introduction to Sociology,3,3:45PM,5:00PM,-,Y,-,Y,-,,,SIMP,114,LEC,J. Stoeckel,20,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,20004,8,SO-101-C,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 03:45PM - 05:00PM, Simperman Hall, Room 114",Jan 18 2024,May  9 2024,,,521
2024SP,20551,F,,,Jan 17 2024,May  9 2024,SO,216,A,Social Psychology (ND),3,,,Y,-,Y,-,Y,,,CHPL,201,LEC,To be Announced,0,30,30,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ND,-,-,-,-,-,SS,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,683,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19714,634,SO-216-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday Times to be AnnouncedAll Saints Chapel, Room 201",Jan 17 2024,May  8 2024,,,522
2024SP,20579,A,,,Jan 17 2024,May  9 2024,SO,218,A,Intro Native Am Studies(CDND),3,2:15PM,3:30PM,Y,-,Y,-,-,,,OCON,125,LEC,L. Ferguson,5,20,20,,20,10,,,,,,-,-,-,-,-,CL,CD,-,-,-,-,-,-,-,ND,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,684,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,19742,13,SO-218-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday 02:15PM - 03:30PM, O'Connell Hall, Room 125",Jan 17 2024,May  8 2024,,,523
2024SP,20588,A,,,Jan 17 2024,May  9 2024,SO,251,A,"Gender, Health, and Medicine",3,3:45PM,5:00PM,Y,-,Y,-,-,,,STCH,18,LEC,P. Christian,14,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,19751,1483,SO-251-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday 03:45PM - 05:00PM, St. Charles Hall, Room 018",Jan 17 2024,May  8 2024,,,524
2024SP,20589,A,,,Jan 17 2024,May  9 2024,SO,256,A,Gender & Work,3,2:15PM,3:30PM,Y,-,Y,-,-,,,STCH,18,LEC,J. Dolan,12,20,20,,,,,,,,,-,-,-,-,-,-,CD,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,19752,2216,SO-256-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday 02:15PM - 03:30PM, St. Charles Hall, Room 018",Jan 17 2024,May  8 2024,,,525
2024SP,20590,A,,,Jan 17 2024,May  9 2024,SO,262,A,"Alchlsm, Drug Abuse, Dependent",3,6:00PM,9:00PM,-,-,Y,-,-,,,STCH,18,LEC,H. Mook,17,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,19753,701,SO-262-A,"01/17/2024-05/08/2024 Lecture Wednesday 06:00PM - 09:00PM, St. Charles Hall, Room 018",Jan 17 2024,May  8 2024,,,526
2024SP,20587,A,,,Jan 17 2024,May  9 2024,SO,317,A,Ethnic & Racial Relations(ND),3,2:15PM,3:30PM,-,Y,-,Y,-,,,STCH,44,LEC,J. Dolan,7,20,20,,20,10,,,,,,-,-,-,-,-,CL,CD,-,-,-,-,-,-,-,ND,-,-,-,-,-,SS,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,686,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,19750,713,SO-317-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, St. Charles Hall, Room 044",Jan 18 2024,May  9 2024,,,527
2024SP,20591,A,,,Jan 17 2024,May  9 2024,SO,321,A,"Crime, Justice, and the Media",3,3:45PM,5:00PM,-,Y,-,Y,-,,,STCH,45,LEC,N. Petty,14,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,19754,2660,SO-321-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 03:45PM - 05:00PM, St. Charles Hall, Room 045",Jan 18 2024,May  9 2024,,,528
2024SP,20580,C,,,Jan 17 2024,May  9 2024,SO,331,A,Soc Science Rsrch Methods(WI),4,11:00AM,12:15PM,-,Y,-,Y,-,,,STCH,18,LEC,"J. Dolan, P. Christian",0,20,20,,20,10,35,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Y,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,685,+,INST,R2,4,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19743,715,SO-331-A,"01/17/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, St. Charles Hall, Room 018 (more)...",Jan 18 2024,May  9 2024,,,529
2024SP,20580,C,,,Jan 17 2024,May  9 2024,SO,331,A,Soc Science Rsrch Methods(WI),,2:15PM,3:15PM,-,-,-,Y,-,,,STCH,44,LAB,"J. Dolan, P. Christian",,,,,20,10,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Y,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,685,+,INST,R2,,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19743,715,SO-331-A,"01/17/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, St. Charles Hall, Room 018 (more)...",Jan 18 2024,May  9 2024,,,530
2024SP,20861,C,,,Jan 17 2024,May  9 2024,SO,331,LX,Soc Science Rsrch Methods(WI),1,11:00AM,11:55AM,-,-,Y,-,-,,,SIMP,106,LAB,P. Christian,0,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Y,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,1,T,T,4,N,Y,Y,Y,10,3,Y,,19998,715,SO-331-LX,"01/17/2024-05/08/2024 Lab Wednesday 11:00AM - 11:55AM, Simperman Hall, Room 106",Jan 17 2024,May  8 2024,,,531
2024SP,20883,A,,,Jan 17 2024,May  9 2024,SO,331LX,A,Soc Sci Rsrch Methods Lab Only,1,11:00AM,11:55AM,-,-,Y,-,-,,,SIMP,106,LAB,P. Christian,5,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,PS,,N,Y,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,1,T,T,4,N,Y,Y,Y,10,3,Y,,20018,2281,SO-331LX-A,"01/17/2024-05/08/2024 Lab Wednesday 11:00AM - 11:55AM, Simperman Hall, Room 106",Jan 17 2024,May  8 2024,,,532
2024SP,20581,A,,,Jan 17 2024,May  9 2024,SO,425,A,Internship,1,,,-,-,-,-,-,,,,,INTR,J. Dolan,2,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,1,T,T,4,N,Y,N,N,,,Y,2024SP,19744,692,SO-425-A,"01/17/2024-05/09/2024 Internship Days to be Announced, Times to be Announced, Room to be Announced",Jan 17 2024,May  9 2024,,,533
2024SP,20582,A,,,Jan 17 2024,May  9 2024,SO,485,A,Independent Study,1,,,-,-,-,-,-,,,,,INDP,J. Dolan,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,N,N,,,Y,2024SP,19745,822,SO-485-A,"01/17/2024-05/09/2024 Independent Study Days to be Announced, Times to be Announced, Room to be Announced",Jan 17 2024,May  9 2024,,,534
2024SP,20860,A,,,Jan 17 2024,May  9 2024,SO,495,A,Senior Seminar (WI),3,11:00AM,11:50AM,Y,-,Y,-,Y,,,,,SEM,J. Dolan,2,20,20,,,,,,,,,AW,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,19997,688,SO-495-A,"01/17/2024-05/08/2024 Seminar Monday, Wednesday, Friday 11:00AM - 11:50AM, Room to be Announced",Jan 17 2024,May  8 2024,,,535
2024SP,20583,A,,,Jan 17 2024,May  9 2024,SO,499,A,Senior Thesis,1,,,-,-,-,-,-,,,,,HON,J. Dolan,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19746,805,SO-499-A,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",Jan 17 2024,May  9 2024,,,536
2024SP,20326,A,,,Jan 17 2024,May  9 2024,SP,102,A,Elementary Spanish II,3,12:00PM,12:50PM,Y,-,Y,-,Y,,,STCH,140,LEC,L. Strickling,11,20,20,,,,20,,,,,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,ND,-,OC,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19492,379,SP-102-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 12:00PM - 12:50PM, St. Charles Hall, Room 140",Jan 17 2024,May  8 2024,,,537
2024SP,20327,A,,,Jan 17 2024,May  9 2024,SP,102,B,Elementary Spanish II,3,1:00PM,1:50PM,Y,-,Y,-,Y,,,STCH,140,LEC,L. Strickling,16,20,20,,,,20,,,,,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,ND,-,OC,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19493,379,SP-102-B,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 01:00PM - 01:50PM, St. Charles Hall, Room 140",Jan 17 2024,May  8 2024,,,538
2024SP,20328,F,,,Jan 17 2024,May  9 2024,SP,102,C,Elementary Spanish II,3,,,Y,-,Y,-,Y,,,,,LEC,R. Hallows,0,20,20,,,,20,,,,,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,ND,-,OC,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19494,379,SP-102-C,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday Times to be Announced, Room to be Announced",Jan 17 2024,May  8 2024,,,539
2024SP,20329,C,,,Jan 17 2024,May  9 2024,SP,204,A,Intermediate Spanish IV,3,9:00AM,9:50AM,Y,-,Y,-,Y,,,,,LEC,R. Hallows,0,20,20,,,,20,,,,,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,ND,-,OC,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19495,383,SP-204-A,"01/17/2024-05/09/2024 Lecture Monday, Wednesday, Friday 09:00AM - 09:50AM, Room to be Announced",Jan 17 2024,May  9 2024,,,540
2024SP,20330,A,,,Jan 17 2024,May  9 2024,SP,204,B,Intermediate Spanish IV,3,10:00AM,10:50AM,Y,-,Y,-,Y,,,SIMP,312,LEC,S. Restrepo-Mesa,14,20,20,,,,20,,,,,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,ND,-,OC,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19496,383,SP-204-B,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 10:00AM - 10:50AM, Simperman Hall, Room 312",Jan 17 2024,May  8 2024,,,541
2024SP,20331,A,,,Jan 17 2024,May  9 2024,SP,303,A,Spanish & Lat Am Civ/Cul (CD),3,2:00PM,2:50PM,Y,-,Y,-,Y,,,SIMP,312,LEC,S. Restrepo-Mesa,16,20,20,,,,,,,,,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19497,2177,SP-303-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 02:00PM - 02:50PM, Simperman Hall, Room 312",Jan 17 2024,May  8 2024,,,542
2024SP,20332,A,,,Jan 17 2024,May  9 2024,SP,306,A,Adv Spanish Gram & Comp CD/WI,3,1:00PM,1:50PM,Y,-,Y,-,Y,,,SIMP,312,LEC,S. Restrepo-Mesa,9,20,20,,,,,,,,,AW,-,-,-,-,-,CD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19498,678,SP-306-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 01:00PM - 01:50PM, Simperman Hall, Room 312",Jan 17 2024,May  8 2024,,,543
2024SP,20334,C,,,Jan 17 2024,May  9 2024,SP,405,A,Topics in Hispanic Literature,3,2:15PM,3:30PM,-,Y,-,Y,-,,,SIMP,312,LEC,S. Restrepo-Mesa,0,20,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,UL,3,T,T,4,N,Y,Y,Y,10,3,Y,,19500,2671,SP-405-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, Simperman Hall, Room 312",Jan 18 2024,May  9 2024,,,544
2024SP,20335,A,,,Jan 17 2024,May  9 2024,SP,410,A,Topics: Span/Latin Am Film,3,3:45PM,5:00PM,-,Y,-,Y,-,,,STCH,17,LEC,S. Restrepo-Mesa,5,20,20,,,,,,,,,-,-,-,LIT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,19501,2673,SP-410-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 03:45PM - 05:00PM, St. Charles Hall, Room 017",Jan 18 2024,May  9 2024,,,545
2024SP,20886,A,,,Jan 17 2024,May  9 2024,SP,485,A,Independent Study,,,,,,,,,,,,,,S. Restrepo-Mesa,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,,,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,N,N,N,,,Y,,20020,1492,SP-485-A,01/17/2024-05/09/2024,Jan 17 2024,May  9 2024,,,546
2024SP,20333,A,,,Jan 17 2024,May  9 2024,SP,499,A,Senior Thesis,1,,,-,-,-,-,-,,,,,HON,To be Announced,0,20,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,Y,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,N,,,Y,2024SP,19499,806,SP-499-A,"01/17/2024-05/09/2024 Honors Thesis Days to be Announced, Times to be Announced, Room to be Announced",Jan 17 2024,May  9 2024,,,547
2024SP,20135,A,,,Jan 17 2024,May  9 2024,SPED,200,A,Intro to Exceptional Children,3,9:30AM,10:45AM,-,Y,-,Y,-,,,OCON,119,LEC,K. Gilboy,17,24,24,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19301,2544,SPED-200-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 09:30AM - 10:45AM, O'Connell Hall, Room 119",Jan 18 2024,May  9 2024,,,548
2024SP,20142,A,,,Jan 17 2024,May  9 2024,SPED,204,A,Students High Incidence Disabi,3,8:00AM,9:15AM,-,Y,-,Y,-,,,OCON,119,LEC,K. Gilboy,11,15,15,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,,19308,2715,SPED-204-A,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 08:00AM - 09:15AM, O'Connell Hall, Room 119",Jan 18 2024,May  9 2024,,,549
2024SP,20136,A,,,Jan 17 2024,May  9 2024,SPED,206,A,Collab & Conf Tech for Edu,3,8:00AM,8:50AM,Y,-,Y,-,Y,,,OCON,119,LEC,K. Gilboy,16,16,16,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,IW,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19302,2541,SPED-206-A,"01/17/2024-05/08/2024 Lecture Monday, Wednesday, Friday 08:00AM - 08:50AM, O'Connell Hall, Room 119",Jan 17 2024,May  8 2024,,,550
